class,order,family,genus,species,specCode,commonName,sciName,commonSpecies,synonym
NA,NA,NA,Blennius,gracilis,1380,NA,Blennius gracilis,NA,TRUE
NA,NA,NA,Blennius,lampretaeformis,1380,NA,Blennius lampretaeformis,NA,TRUE
NA,NA,NA,Blennius,lumpretaeformis,1380,NA,Blennius lumpretaeformis,NA,TRUE
NA,NA,NA,Blennius,serpentinus,1380,NA,Blennius serpentinus,NA,TRUE
NA,NA,NA,Centrnotus,islandicus,1380,NA,Centrnotus islandicus,NA,TRUE
NA,NA,NA,Clinus,mohrii,1380,NA,Clinus mohrii,NA,TRUE
NA,NA,NA,Clinus,nebulosus,1380,NA,Clinus nebulosus,NA,TRUE
NA,NA,NA,Lumpenus,ampetraeformis terraenovae,1380,NA,Lumpenus ampetraeformis,NA,TRUE
NA,NA,NA,Lumpenus,gracilis,1380,NA,Lumpenus gracilis,NA,TRUE
NA,NA,NA,Lumpenus,lampetraeformis,1380,NA,Lumpenus lampetraeformis,NA,TRUE
NA,NA,NA,Lumpenus,lumpretaeformis,1380,NA,Lumpenus lumpretaeformis,NA,TRUE
NA,NA,NA,Poronotus,burti,492,NA,Poronotus burti,NA,TRUE
NA,NA,NA,Poronotus,triacanthus,492,NA,Poronotus triacanthus,NA,TRUE
NA,NA,NA,Rhombus,cryptosus,492,NA,Rhombus cryptosus,NA,TRUE
NA,NA,NA,Rhombus,triacanthus,492,NA,Rhombus triacanthus,NA,TRUE
NA,NA,NA,Stromateus,cryptosus,492,NA,Stromateus cryptosus,NA,TRUE
NA,NA,NA,Stromateus,triacanthus,492,NA,Stromateus triacanthus,NA,TRUE
NA,NA,NA,Echeiichthys,vipera,1364,NA,Echeiichthys vipera,NA,TRUE
NA,NA,NA,Trachinus,horridus,1364,NA,Trachinus horridus,NA,TRUE
NA,NA,NA,Trachinus,vipera,1364,NA,Trachinus vipera,NA,TRUE
NA,NA,NA,Trachinus,lineatus,1363,NA,Trachinus lineatus,NA,TRUE
NA,NA,NA,Aphanopus,acus,646,NA,Aphanopus acus,NA,TRUE
NA,NA,NA,Aphanopus,minor,646,NA,Aphanopus minor,NA,TRUE
NA,NA,NA,Aphanopus,schmidti,646,NA,Aphanopus schmidti,NA,TRUE
NA,NA,NA,Lepidopus,argenteus,645,NA,Lepidopus argenteus,NA,TRUE
NA,NA,NA,Lepidopus,gouanianus,645,NA,Lepidopus gouanianus,NA,TRUE
NA,NA,NA,Lepidopus,lex,645,NA,Lepidopus lex,NA,TRUE
NA,NA,NA,Lepidopus,peronii,645,NA,Lepidopus peronii,NA,TRUE
NA,NA,NA,Lepidopus,xantusi,645,NA,Lepidopus xantusi,NA,TRUE
NA,NA,NA,Scarcina,argyrea,645,NA,Scarcina argyrea,NA,TRUE
NA,NA,NA,Trichiurus,caudatus,645,NA,Trichiurus caudatus,NA,TRUE
NA,NA,NA,Trichiurus,coxii,645,NA,Trichiurus coxii,NA,TRUE
NA,NA,NA,Trichiurus,ensiformis,645,NA,Trichiurus ensiformis,NA,TRUE
NA,NA,NA,Trichiurus,gladius,645,NA,Trichiurus gladius,NA,TRUE
NA,NA,NA,Trichiurus,haumela,645,NA,Trichiurus haumela,NA,TRUE
NA,NA,NA,Vandellius,lusitanicus,645,NA,Vandellius lusitanicus,NA,TRUE
NA,NA,NA,Ziphotheca,tetradens,645,NA,Ziphotheca tetradens,NA,TRUE
NA,NA,NA,Clupea,haumela,1288,NA,Clupea haumela,NA,TRUE
NA,NA,NA,Trachiurus,lepturus,1288,NA,Trachiurus lepturus,NA,TRUE
NA,NA,NA,Trichiuris,haumela,1288,NA,Trichiuris haumela,NA,TRUE
NA,NA,NA,Trichiurus,argenteus,1288,NA,Trichiurus argenteus,NA,TRUE
NA,NA,NA,Trichiurus,japanicus,1288,NA,Trichiurus japanicus,NA,TRUE
NA,NA,NA,Trichiurus,japonicus,1288,NA,Trichiurus japonicus,NA,TRUE
NA,NA,NA,Trichiurus,lajor,1288,NA,Trichiurus lajor,NA,TRUE
NA,NA,NA,Trichiurus,malabaricus,1288,NA,Trichiurus malabaricus,NA,TRUE
NA,NA,NA,Trichiurus,nitens,1288,NA,Trichiurus nitens,NA,TRUE
NA,NA,NA,Trichurus,lepturus,1288,NA,Trichurus lepturus,NA,TRUE
NA,NA,NA,Trichyurus,lepturus,1288,NA,Trichyurus lepturus,NA,TRUE
NA,NA,NA,Tripterygion,atlanticus,7640,NA,Tripterygion atlanticus,NA,TRUE
NA,NA,NA,Tripterygion,melanurum,7640,NA,Tripterygion melanurum,NA,TRUE
NA,NA,NA,Tripterygion,nasus,7640,NA,Tripterygion nasus,NA,TRUE
NA,NA,NA,Tripterygion,tripteronotus,7640,NA,Tripterygion tripteronotus,NA,TRUE
NA,NA,NA,Tripterygion,xanthosoma,7640,NA,Tripterygion xanthosoma,NA,TRUE
NA,NA,NA,Trypterigion,delaisi xanthosoma,7640,NA,Trypterigion delaisi,NA,TRUE
NA,NA,NA,Phaethonichthys,tuberculatus,226,NA,Phaethonichthys tuberculatus,NA,TRUE
NA,NA,NA,Xiphasia,gladius,226,NA,Xiphasia gladius,NA,TRUE
NA,NA,NA,Xiphias,estara,226,NA,Xiphias estara,NA,TRUE
NA,NA,NA,Xiphias,imperator,226,NA,Xiphias imperator,NA,TRUE
NA,NA,NA,Xiphias,rondeletii,226,NA,Xiphias rondeletii,NA,TRUE
NA,NA,NA,Xiphias,rondeletti,226,NA,Xiphias rondeletti,NA,TRUE
NA,NA,NA,Xiphias,thermaicus,226,NA,Xiphias thermaicus,NA,TRUE
NA,NA,NA,Xyphias,gladius,226,NA,Xyphias gladius,NA,TRUE
NA,NA,NA,Lycenchelys,sarsi,15640,NA,Lycenchelys sarsi,NA,TRUE
NA,NA,NA,Lycodes,sarsii,15640,NA,Lycodes sarsii,NA,TRUE
NA,NA,NA,Lycodes,esmarki,4333,NA,Lycodes esmarki,NA,TRUE
NA,NA,NA,Lycodes,vachonii,4333,NA,Lycodes vachonii,NA,TRUE
NA,NA,NA,Lycodes,endipleurostictus,25228,NA,Lycodes endipleurostictus,NA,TRUE
NA,NA,NA,Lycodes,eudiplerostictus,25228,NA,Lycodes eudiplerostictus,NA,TRUE
NA,NA,NA,Lycodes,attenuatus,3141,NA,Lycodes attenuatus,NA,TRUE
NA,NA,NA,Lycodes,similis,3141,NA,Lycodes similis,NA,TRUE
NA,NA,NA,Lycodes,agulhensis,48211,NA,Lycodes agulhensis,NA,TRUE
NA,NA,NA,Lycodes,atlanticus,48211,NA,Lycodes atlanticus,NA,TRUE
NA,NA,NA,Lycodes,atratus,48211,NA,Lycodes atratus,NA,TRUE
NA,NA,NA,Lycodes,brunneus,48211,NA,Lycodes brunneus,NA,TRUE
NA,NA,NA,Lycodes,frigidus,48211,NA,Lycodes frigidus,NA,TRUE
NA,NA,NA,Lycodes,vahli,15761,NA,Lycodes vahli,NA,TRUE
NA,NA,NA,Lycodes,zoarchus,15761,NA,Lycodes zoarchus,NA,TRUE
NA,NA,NA,Lycenchelys,flagellicauda,16303,NA,Lycenchelys flagellicauda,NA,TRUE
NA,NA,NA,Lycenchelys,ophidium,16303,NA,Lycenchelys ophidium,NA,TRUE
NA,NA,NA,Lycodonus,ophidium,16303,NA,Lycodonus ophidium,NA,TRUE
NA,NA,NA,Blennius,viviparus,479,NA,Blennius viviparus,NA,TRUE
NA,NA,NA,Zoarces,viviparous,479,NA,Zoarces viviparous,NA,TRUE
NA,NA,NA,Arnoglossus,blachei,42,NA,Arnoglossus blachei,NA,TRUE
NA,NA,NA,Arnoglossus,lophotes,42,NA,Arnoglossus lophotes,NA,TRUE
NA,NA,NA,Bothus,imperialis,42,NA,Bothus imperialis,NA,TRUE
NA,NA,NA,Charybdia,rhomboidichthys,42,NA,Charybdia rhomboidichthys,NA,TRUE
NA,NA,NA,Arnoglossus,aspilos,41,NA,Arnoglossus aspilos,NA,TRUE
NA,NA,NA,Arnoglossus,macrostoma,41,NA,Arnoglossus macrostoma,NA,TRUE
NA,NA,NA,Pleuronectes,arnoglossus,41,NA,Pleuronectes arnoglossus,NA,TRUE
NA,NA,NA,Pleuronectes,conspersus,41,NA,Pleuronectes conspersus,NA,TRUE
NA,NA,NA,Pleuronectes,diaphanus,41,NA,Pleuronectes diaphanus,NA,TRUE
NA,NA,NA,Pleuronectes,laterna,41,NA,Pleuronectes laterna,NA,TRUE
NA,NA,NA,Pleuronectes,leotardi,41,NA,Pleuronectes leotardi,NA,TRUE
NA,NA,NA,Pleuronectes,pellucidus,41,NA,Pleuronectes pellucidus,NA,TRUE
NA,NA,NA,Rhombus,soleaeformis,41,NA,Rhombus soleaeformis,NA,TRUE
NA,NA,NA,Arnoglossus,moltoni,43,NA,Arnoglossus moltoni,NA,TRUE
NA,NA,NA,Arnoglossus,moltonii,43,NA,Arnoglossus moltonii,NA,TRUE
NA,NA,NA,Arnoglossus,thory,43,NA,Arnoglossus thory,NA,TRUE
NA,NA,NA,Kyleia,thori,43,NA,Kyleia thori,NA,TRUE
NA,NA,NA,Pleuronectes,grohmanni,43,NA,Pleuronectes grohmanni,NA,TRUE
NA,NA,NA,Glyptocephalus,acadianus,26,NA,Glyptocephalus acadianus,NA,TRUE
NA,NA,NA,Platessa,elongata,26,NA,Platessa elongata,NA,TRUE
NA,NA,NA,Pleuronectes,cynoglossus,26,NA,Pleuronectes cynoglossus,NA,TRUE
NA,NA,NA,Pleuronectes,nigromanus,26,NA,Pleuronectes nigromanus,NA,TRUE
NA,NA,NA,Pleuronectes,saxicola,26,NA,Pleuronectes saxicola,NA,TRUE
NA,NA,NA,Hypoglossoides,platessoides,4239,NA,Hypoglossoides platessoides,NA,TRUE
NA,NA,NA,Pleuronectes,limandoides,4239,NA,Pleuronectes limandoides,NA,TRUE
NA,NA,NA,Pleuronectes,platessoides,4239,NA,Pleuronectes platessoides,NA,TRUE
NA,NA,NA,Hippoglossus,americanus,1371,NA,Hippoglossus americanus,NA,TRUE
NA,NA,NA,Hippoglossus,gigas,1371,NA,Hippoglossus gigas,NA,TRUE
NA,NA,NA,Hippoglossus,linnei,1371,NA,Hippoglossus linnei,NA,TRUE
NA,NA,NA,Hippoglossus,maximus,1371,NA,Hippoglossus maximus,NA,TRUE
NA,NA,NA,Hippoglossus,vulgaris,1371,NA,Hippoglossus vulgaris,NA,TRUE
NA,NA,NA,Pleuronectes,hippoglossus,1371,NA,Pleuronectes hippoglossus,NA,TRUE
NA,NA,NA,Liopsetta,limanda,695,NA,Liopsetta limanda,NA,TRUE
NA,NA,NA,Pleuronectes,limanda,695,NA,Pleuronectes limanda,NA,TRUE
NA,NA,NA,Pleuronectes,limandula,695,NA,Pleuronectes limandula,NA,TRUE
NA,NA,NA,Microstomus,latidens,1382,NA,Microstomus latidens,NA,TRUE
NA,NA,NA,Platessa,pola,1382,NA,Platessa pola,NA,TRUE
NA,NA,NA,Pleuronectes,gilli,1382,NA,Pleuronectes gilli,NA,TRUE
NA,NA,NA,Pleuronectes,kitt,1382,NA,Pleuronectes kitt,NA,TRUE
NA,NA,NA,Pleuronectes,laevis,1382,NA,Pleuronectes laevis,NA,TRUE
NA,NA,NA,Pleuronectes,microcephalus,1382,NA,Pleuronectes microcephalus,NA,TRUE
NA,NA,NA,Flesus,vulgaris,1341,NA,Flesus vulgaris,NA,TRUE
NA,NA,NA,Platessa,carnaria,1341,NA,Platessa carnaria,NA,TRUE
NA,NA,NA,Platessa,flesus var. marmorata,1341,NA,Platessa flesus,NA,TRUE
NA,NA,NA,Platessa,glabra,1341,NA,Platessa glabra,NA,TRUE
NA,NA,NA,Platichthys,luscus,1341,NA,Platichthys luscus,NA,TRUE
NA,NA,NA,Pleuronectes,bogdanovii,1341,NA,Pleuronectes bogdanovii,NA,TRUE
NA,NA,NA,Pleuronectes,flesoides,1341,NA,Pleuronectes flesoides,NA,TRUE
NA,NA,NA,Pleuronectes,flesus,1341,NA,Pleuronectes flesus,NA,TRUE
NA,NA,NA,Pleuronectes,italicus,1341,NA,Pleuronectes italicus,NA,TRUE
NA,NA,NA,Pleuronectes,luscus,1341,NA,Pleuronectes luscus,NA,TRUE
NA,NA,NA,Pleuronectes,passer,1341,NA,Pleuronectes passer,NA,TRUE
NA,NA,NA,Pleuronectes,roseus,1341,NA,Pleuronectes roseus,NA,TRUE
NA,NA,NA,Platessa,latus,1342,NA,Platessa latus,NA,TRUE
NA,NA,NA,Platessa,platessa,1342,NA,Platessa platessa,NA,TRUE
NA,NA,NA,Platessa,vulgaris,1342,NA,Platessa vulgaris,NA,TRUE
NA,NA,NA,Pleuronectes,borealis,1342,NA,Pleuronectes borealis,NA,TRUE
NA,NA,NA,Pleuronectes,latus,1342,NA,Pleuronectes latus,NA,TRUE
NA,NA,NA,Pleuronectes,platessus,1342,NA,Pleuronectes platessus,NA,TRUE
NA,NA,NA,Hippoglossus,groenlandicus,516,NA,Hippoglossus groenlandicus,NA,TRUE
NA,NA,NA,Hippoglossus,groenlandiensis,516,NA,Hippoglossus groenlandiensis,NA,TRUE
NA,NA,NA,Pleuronectes,hippoglossoides,516,NA,Pleuronectes hippoglossoides,NA,TRUE
NA,NA,NA,Pleuronectes,pinguis,516,NA,Pleuronectes pinguis,NA,TRUE
NA,NA,NA,Reinhardtius,matsuurae,516,NA,Reinhardtius matsuurae,NA,TRUE
NA,NA,NA,Arnoglossus,boscii,27,NA,Arnoglossus boscii,NA,TRUE
NA,NA,NA,Hippoglossus,boscii,27,NA,Hippoglossus boscii,NA,TRUE
NA,NA,NA,Lepidorhombus,bosci,27,NA,Lepidorhombus bosci,NA,TRUE
NA,NA,NA,Pleuronectes,boscii,27,NA,Pleuronectes boscii,NA,TRUE
NA,NA,NA,Rhombus,boscii,27,NA,Rhombus boscii,NA,TRUE
NA,NA,NA,Lepidorhombus,megastoma,28,NA,Lepidorhombus megastoma,NA,TRUE
NA,NA,NA,Pleuronectes,megastoma,28,NA,Pleuronectes megastoma,NA,TRUE
NA,NA,NA,Pleuronectes,pseudopalus,28,NA,Pleuronectes pseudopalus,NA,TRUE
NA,NA,NA,Pleuronectes,whiffiagonis,28,NA,Pleuronectes whiffiagonis,NA,TRUE
NA,NA,NA,Rhombus,norvegicus,2360,NA,Rhombus norvegicus,NA,TRUE
NA,NA,NA,Pleuronectes,cyclops,1348,NA,Pleuronectes cyclops,NA,TRUE
NA,NA,NA,Pleuronectes,maeoticus,1348,NA,Pleuronectes maeoticus,NA,TRUE
NA,NA,NA,Pleuronectes,maximus,1348,NA,Pleuronectes maximus,NA,TRUE
NA,NA,NA,Pleuronectes,turbot,1348,NA,Pleuronectes turbot,NA,TRUE
NA,NA,NA,Psetta,maeotica,1348,NA,Psetta maeotica,NA,TRUE
NA,NA,NA,Psetta,maxima,1348,NA,Psetta maxima,NA,TRUE
NA,NA,NA,Rhombus,aculeatus,1348,NA,Rhombus aculeatus,NA,TRUE
NA,NA,NA,Rhombus,maeoticus,1348,NA,Rhombus maeoticus,NA,TRUE
NA,NA,NA,Rhombus,magnus,1348,NA,Rhombus magnus,NA,TRUE
NA,NA,NA,Rhombus,maximus,1348,NA,Rhombus maximus,NA,TRUE
NA,NA,NA,Rhombus,stellosus,1348,NA,Rhombus stellosus,NA,TRUE
NA,NA,NA,Scophthalmus,maeoticus,1348,NA,Scophthalmus maeoticus,NA,TRUE
NA,NA,NA,Scophthalmus,ponticus,1348,NA,Scophthalmus ponticus,NA,TRUE
NA,NA,NA,Pleuronectes,rhombus,529,NA,Pleuronectes rhombus,NA,TRUE
NA,NA,NA,Rhombus,laevis,529,NA,Rhombus laevis,NA,TRUE
NA,NA,NA,Scophtalmus,rhombus,529,NA,Scophtalmus rhombus,NA,TRUE
NA,NA,NA,Pleuronectes,punctatus,1369,NA,Pleuronectes punctatus,NA,TRUE
NA,NA,NA,Phrynorhombus,regius,1339,NA,Phrynorhombus regius,NA,TRUE
NA,NA,NA,Pleuronectes,regius,1339,NA,Pleuronectes regius,NA,TRUE
NA,NA,NA,Bathysolea,longisquamis,8840,NA,Bathysolea longisquamis,NA,TRUE
NA,NA,NA,Bathysolea,profundicula,8840,NA,Bathysolea profundicula,NA,TRUE
NA,NA,NA,Capartella,longisquamis,8840,NA,Capartella longisquamis,NA,TRUE
NA,NA,NA,Capartella,polli,8840,NA,Capartella polli,NA,TRUE
NA,NA,NA,Microchirus,profundiculus,8840,NA,Microchirus profundiculus,NA,TRUE
NA,NA,NA,Solea,greenii,8840,NA,Solea greenii,NA,TRUE
NA,NA,NA,Solea,profundicola,8840,NA,Solea profundicola,NA,TRUE
NA,NA,NA,Boglossidium,luteum,53,NA,Boglossidium luteum,NA,TRUE
NA,NA,NA,Monochirus,luteus,53,NA,Monochirus luteus,NA,TRUE
NA,NA,NA,Pleuronectes,luteus,53,NA,Pleuronectes luteus,NA,TRUE
NA,NA,NA,Rhombus,luteus,53,NA,Rhombus luteus,NA,TRUE
NA,NA,NA,Solea,lutea,53,NA,Solea lutea,NA,TRUE
NA,NA,NA,Quenselia,azevia,61001,NA,Quenselia azevia,NA,TRUE
NA,NA,NA,Solea,azevia,61001,NA,Solea azevia,NA,TRUE
NA,NA,NA,Monochirus,azevia,7690,NA,Monochirus azevia,NA,TRUE
NA,NA,NA,Pegusa,theophila,7690,NA,Pegusa theophila,NA,TRUE
NA,NA,NA,Pegusa,theophilus,7690,NA,Pegusa theophilus,NA,TRUE
NA,NA,NA,Pleuronectes,theophilus,7690,NA,Pleuronectes theophilus,NA,TRUE
NA,NA,NA,Solea,angulosa,7690,NA,Solea angulosa,NA,TRUE
NA,NA,NA,Solea,stephanica,7690,NA,Solea stephanica,NA,TRUE
NA,NA,NA,Solea,theophila,7690,NA,Solea theophila,NA,TRUE
NA,NA,NA,Solea,theophilus,7690,NA,Solea theophilus,NA,TRUE
NA,NA,NA,Solea,vulgaris azevia,7690,NA,Solea vulgaris,NA,TRUE
NA,NA,NA,Zevaia,theophila,7690,NA,Zevaia theophila,NA,TRUE
NA,NA,NA,Monochirus,lingula,32,NA,Monochirus lingula,NA,TRUE
NA,NA,NA,Monochirus,variegatus,32,NA,Monochirus variegatus,NA,TRUE
NA,NA,NA,Pleuronectes,fasciatus,32,NA,Pleuronectes fasciatus,NA,TRUE
NA,NA,NA,Pleuronectes,mangili,32,NA,Pleuronectes mangili,NA,TRUE
NA,NA,NA,Pleuronectes,mangilli,32,NA,Pleuronectes mangilli,NA,TRUE
NA,NA,NA,Pleuronectes,maugili,32,NA,Pleuronectes maugili,NA,TRUE
NA,NA,NA,Pleuronectes,microchirus,32,NA,Pleuronectes microchirus,NA,TRUE
NA,NA,NA,Pleuronectes,variegatus,32,NA,Pleuronectes variegatus,NA,TRUE
NA,NA,NA,Solea,variegata,32,NA,Solea variegata,NA,TRUE
NA,NA,NA,Pleuronectes,lascaris,1336,NA,Pleuronectes lascaris,NA,TRUE
NA,NA,NA,Solea,aurantiaca,1336,NA,Solea aurantiaca,NA,TRUE
NA,NA,NA,Solea,auriantiaca,1336,NA,Solea auriantiaca,NA,TRUE
NA,NA,NA,Solea,brasiliensis,1336,NA,Solea brasiliensis,NA,TRUE
NA,NA,NA,Solea,lascaris,1336,NA,Solea lascaris,NA,TRUE
NA,NA,NA,Solea,scriba,1336,NA,Solea scriba,NA,TRUE
NA,NA,NA,Solea,vermeuleni,1336,NA,Solea vermeuleni,NA,TRUE
NA,NA,NA,Pleuronectes,solea,525,NA,Pleuronectes solea,NA,TRUE
NA,NA,NA,Coregonus,brevis,231,NA,Coregonus brevis,NA,TRUE
NA,NA,NA,Coregonus,sardinella marisalbi,231,NA,Coregonus sardinella,NA,TRUE
NA,NA,NA,Cyprinus,muraenula,231,NA,Cyprinus muraenula,NA,TRUE
NA,NA,NA,Salmo,albula,231,NA,Salmo albula,NA,TRUE
NA,NA,NA,Salmo,maraenula,231,NA,Salmo maraenula,NA,TRUE
NA,NA,NA,Salmo,vimba,231,NA,Salmo vimba,NA,TRUE
NA,NA,NA,Goregonus,autumnalis,2669,NA,Goregonus autumnalis,NA,TRUE
NA,NA,NA,Salmo,autumnalis,2669,NA,Salmo autumnalis,NA,TRUE
NA,NA,NA,Coregonus,cepedii,49276,NA,Coregonus cepedii,NA,TRUE
NA,NA,NA,Coregonus,lacepedei,49276,NA,Coregonus lacepedei,NA,TRUE
NA,NA,NA,Coregonus,microcephalus,49276,NA,Coregonus microcephalus,NA,TRUE
NA,NA,NA,Coregonus,anaulorum,232,NA,Coregonus anaulorum,NA,TRUE
NA,NA,NA,Coregonus,baunti,232,NA,Coregonus baunti,NA,TRUE
NA,NA,NA,Coregonus,dispersus cognatus,232,NA,Coregonus dispersus,NA,TRUE
NA,NA,NA,Coregonus,fera,232,NA,Coregonus fera,NA,TRUE
NA,NA,NA,Coregonus,muksun aspius,232,NA,Coregonus muksun,NA,TRUE
NA,NA,NA,Coregonus,polcur brachymystax,232,NA,Coregonus polcur,NA,TRUE
NA,NA,NA,Coregonus,rondeletii,232,NA,Coregonus rondeletii,NA,TRUE
NA,NA,NA,Coregonus,wartmanni,232,NA,Coregonus wartmanni,NA,TRUE
NA,NA,NA,Salmo,lavaretus,232,NA,Salmo lavaretus,NA,TRUE
NA,NA,NA,Salmo,maraena,232,NA,Salmo maraena,NA,TRUE
NA,NA,NA,Salmo,wartmanni,232,NA,Salmo wartmanni,NA,TRUE
NA,NA,NA,Coregonus,altior,4646,NA,Coregonus altior,NA,TRUE
NA,NA,NA,Coregonus,elegans,4646,NA,Coregonus elegans,NA,TRUE
NA,NA,NA,Coregonus,gracilior,49290,NA,Coregonus gracilior,NA,TRUE
NA,NA,NA,Coregonus,willughbii,49290,NA,Coregonus willughbii,NA,TRUE
NA,NA,NA,Oncorhynchus,scouleri,240,NA,Oncorhynchus scouleri,NA,TRUE
NA,NA,NA,Salmo,gorbuscha,240,NA,Salmo gorbuscha,NA,TRUE
NA,NA,NA,Salmo,scouleri,240,NA,Salmo scouleri,NA,TRUE
NA,NA,NA,Fario,gairdneri,239,NA,Fario gairdneri,NA,TRUE
NA,NA,NA,Onchorhynchus,mykiss,239,NA,Onchorhynchus mykiss,NA,TRUE
NA,NA,NA,Onchorrhychus,mykiss,239,NA,Onchorrhychus mykiss,NA,TRUE
NA,NA,NA,Onchorynchus,mykiss,239,NA,Onchorynchus mykiss,NA,TRUE
NA,NA,NA,Oncorhynchus,gairdnerii,239,NA,Oncorhynchus gairdnerii,NA,TRUE
NA,NA,NA,Oncorhynchus,kamloops,239,NA,Oncorhynchus kamloops,NA,TRUE
NA,NA,NA,Oncorhynchus,myskis,239,NA,Oncorhynchus myskis,NA,TRUE
NA,NA,NA,Parasalmo,mykiss,239,NA,Parasalmo mykiss,NA,TRUE
NA,NA,NA,Parasalmo,penshinensis,239,NA,Parasalmo penshinensis,NA,TRUE
NA,NA,NA,Salmo,gairdneri,239,NA,Salmo gairdneri,NA,TRUE
NA,NA,NA,Salmo,gairdnerii,239,NA,Salmo gairdnerii,NA,TRUE
NA,NA,NA,Salmo,gilberti,239,NA,Salmo gilberti,NA,TRUE
NA,NA,NA,Salmo,iridea,239,NA,Salmo iridea,NA,TRUE
NA,NA,NA,Salmo,irideus,239,NA,Salmo irideus,NA,TRUE
NA,NA,NA,Salmo,irideux,239,NA,Salmo irideux,NA,TRUE
NA,NA,NA,Salmo,kamloops,239,NA,Salmo kamloops,NA,TRUE
NA,NA,NA,Salmo,masoni,239,NA,Salmo masoni,NA,TRUE
NA,NA,NA,Salmo,mykiss,239,NA,Salmo mykiss,NA,TRUE
NA,NA,NA,Salmo,nelsoni,239,NA,Salmo nelsoni,NA,TRUE
NA,NA,NA,Salmo,penshinensis,239,NA,Salmo penshinensis,NA,TRUE
NA,NA,NA,Salmo,purpuratus,239,NA,Salmo purpuratus,NA,TRUE
NA,NA,NA,Salmo,truncatus,239,NA,Salmo truncatus,NA,TRUE
NA,NA,NA,Salmono,gairdneri,239,NA,Salmono gairdneri,NA,TRUE
NA,NA,NA,Trutta,iridea,239,NA,Trutta iridea,NA,TRUE
NA,NA,NA,Salmo,brevipes,236,NA,Salmo brevipes,NA,TRUE
NA,NA,NA,Salmo,caerulescens,236,NA,Salmo caerulescens,NA,TRUE
NA,NA,NA,Salmo,gloverii,236,NA,Salmo gloverii,NA,TRUE
NA,NA,NA,Salmo,goedenii,236,NA,Salmo goedenii,NA,TRUE
NA,NA,NA,Salmo,gracilis,236,NA,Salmo gracilis,NA,TRUE
NA,NA,NA,Salmo,hamatus,236,NA,Salmo hamatus,NA,TRUE
NA,NA,NA,Salmo,hardinii,236,NA,Salmo hardinii,NA,TRUE
NA,NA,NA,Salmo,nobilis,236,NA,Salmo nobilis,NA,TRUE
NA,NA,NA,Salmo,ocla,236,NA,Salmo ocla,NA,TRUE
NA,NA,NA,Salmo,renatus,236,NA,Salmo renatus,NA,TRUE
NA,NA,NA,Salmo,rilla,236,NA,Salmo rilla,NA,TRUE
NA,NA,NA,Salmo,salmo,236,NA,Salmo salmo,NA,TRUE
NA,NA,NA,Salmo,salmulus,236,NA,Salmo salmulus,NA,TRUE
NA,NA,NA,Salmo,sebago,236,NA,Salmo sebago,NA,TRUE
NA,NA,NA,Salmo,strom,236,NA,Salmo strom,NA,TRUE
NA,NA,NA,Trutta,relicta,236,NA,Trutta relicta,NA,TRUE
NA,NA,NA,Trutta,salar,236,NA,Trutta salar,NA,TRUE
NA,NA,NA,Fario,argenteus,238,NA,Fario argenteus,NA,TRUE
NA,NA,NA,Fario,lacustris,238,NA,Fario lacustris,NA,TRUE
NA,NA,NA,Fario,trutta,238,NA,Fario trutta,NA,TRUE
NA,NA,NA,Salar,ausonii,238,NA,Salar ausonii,NA,TRUE
NA,NA,NA,Salar,bailloni,238,NA,Salar bailloni,NA,TRUE
NA,NA,NA,Salar,gaimardi,238,NA,Salar gaimardi,NA,TRUE
NA,NA,NA,Salar,spectabilis,238,NA,Salar spectabilis,NA,TRUE
NA,NA,NA,Salmo,albus,238,NA,Salmo albus,NA,TRUE
NA,NA,NA,Salmo,brachypoma,238,NA,Salmo brachypoma,NA,TRUE
NA,NA,NA,Salmo,caecifer,238,NA,Salmo caecifer,NA,TRUE
NA,NA,NA,Salmo,cambricus,238,NA,Salmo cambricus,NA,TRUE
NA,NA,NA,Salmo,cornubiensis,238,NA,Salmo cornubiensis,NA,TRUE
NA,NA,NA,Salmo,cumberland,238,NA,Salmo cumberland,NA,TRUE
NA,NA,NA,Salmo,eriox,238,NA,Salmo eriox,NA,TRUE
NA,NA,NA,Salmo,estuarius,238,NA,Salmo estuarius,NA,TRUE
NA,NA,NA,Salmo,fario,238,NA,Salmo fario,NA,TRUE
NA,NA,NA,Salmo,faris var. forestensis,238,NA,Salmo faris,NA,TRUE
NA,NA,NA,Salmo,gadoides,238,NA,Salmo gadoides,NA,TRUE
NA,NA,NA,Salmo,gallivensis,238,NA,Salmo gallivensis,NA,TRUE
NA,NA,NA,Salmo,illanca,238,NA,Salmo illanca,NA,TRUE
NA,NA,NA,Salmo,islayensis,238,NA,Salmo islayensis,NA,TRUE
NA,NA,NA,Salmo,lacustris,238,NA,Salmo lacustris,NA,TRUE
NA,NA,NA,Salmo,lemanus,238,NA,Salmo lemanus,NA,TRUE
NA,NA,NA,Salmo,levenensis,238,NA,Salmo levenensis,NA,TRUE
NA,NA,NA,Salmo,mistops,238,NA,Salmo mistops,NA,TRUE
NA,NA,NA,Salmo,montana,238,NA,Salmo montana,NA,TRUE
NA,NA,NA,Salmo,orcadensis,238,NA,Salmo orcadensis,NA,TRUE
NA,NA,NA,Salmo,orientalis,238,NA,Salmo orientalis,NA,TRUE
NA,NA,NA,Salmo,oxianus,238,NA,Salmo oxianus,NA,TRUE
NA,NA,NA,Salmo,phinoc,238,NA,Salmo phinoc,NA,TRUE
